timestamp,js_opdi,hellinger_opdi,wasserstein_opdi,proton_density,proton_bulk_speed,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,alpha_proton_ratio,usable_opdi,aditya_swis_files_available,Bx_gse,By_gse,Bz_gse,Bx_gsm,By_gsm,Bz_gsm,mag_quality_flag,bmag_gse,bmag_gsm,aditya_mag_available,omni_Bx_gse,omni_By_gse,omni_Bz_gse,omni_flow_speed,omni_proton_density,omni_temperature,omni_complete,omni_source,aditya_modalities_complete
2024-09-22 00:00:00,0.03583944280293863,0.19396095047599266,0.037740640371017854,1.7324688075101162,412.3072272891267,59.31878489572534,0.0350545745934094,377.4883918510315,79.44674149110841,0.020233884986240777,True,True,5.483545780181885,-4.327102184295654,1.7250515222549438,5.483545780181885,-3.758653998374939,2.694642186164856,1.0,7.286000763610321,7.286000763672816,True,5.77,-3.16,1.47,,,,False,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:01:00,0.029551741528696225,0.17464008567306377,0.026860121115002543,2.5819192774597406,419.72367566386765,75.45331087274951,,,,,True,True,5.824884414672852,-3.7260732650756836,3.03933846950531,5.824884414672852,-2.90632426738739,3.841162085533142,1.0,7.552762360535775,7.552762408631592,True,5.78,-3.24,1.33,391.2,5.41,110982.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:02:00,0.03212581031558802,0.18159056410116514,0.0328618200573376,2.108479039734634,418.40618921178316,67.77782780189177,,,,,True,True,5.694917917251587,-3.4737725257873535,3.24676513671875,5.694917917251587,-2.6206501722335815,3.978746175765991,1.0,7.439346115510119,7.439346147781718,True,5.78,-3.34,1.25,391.2,5.41,110982.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:03:00,0.030666072202199062,0.17785734355574395,0.034025292198248375,1.7978108746684884,415.1120351159924,58.32914086556963,,,,,True,True,5.781144142150879,-3.282907724380493,3.4180580377578735,5.781144142150879,-2.394733428955078,4.064956188201904,1.0,7.484821038518742,7.484821092033425,True,5.75,-3.2,1.35,391.2,5.41,110982.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:04:00,0.033316379211753386,0.18549676356483585,0.034824987919746045,2.0257705196731766,419.1398456075534,68.92286416422036,,,,,True,True,5.727568864822388,-3.5213605165481567,3.2967493534088135,5.727568864822388,-2.648397922515869,4.021023750305176,1.0,7.488775197218051,7.488775241980273,True,5.67,-3.24,1.42,,,,False,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:05:00,0.036912732129976325,0.1956612736439994,0.028668296351163053,1.99369337815228,415.7675874964631,65.60427787971577,,,,,True,True,5.71159029006958,-3.8937846422195435,2.8483309745788574,5.71159029006958,-3.1088327169418335,3.6891249418258667,1.0,7.44276913912264,7.442769146900407,True,4.08,-5.02,1.74,408.7,7.28,53979.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:06:00,0.034095703797175754,0.18873573504503763,0.026949674395733578,2.1949307119077104,414.63735737907155,73.33961222255806,,,,,True,True,5.675742149353027,-3.947732090950012,2.6267729997634888,5.675742149353027,-3.2117825746536255,3.4703258275985718,1.0,7.385987700921385,7.385987718874992,True,4.16,-4.9,1.66,406.5,7.05,72975.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:07:00,0.04711517287559276,0.22321826791587274,0.03419594807468157,1.6300746481715955,411.9767730985552,55.2680423106174,,,,,True,True,5.729118585586548,-3.815610408782959,2.7058753967285156,5.729118585586548,-3.060786247253418,3.5274558067321777,1.0,7.377023601709876,7.377023527879408,True,5.06,-4.28,0.57,400.0,6.15,113381.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:08:00,0.041720613879569074,0.21051477737573138,0.03221971220484792,2.263685832670196,414.1489936883529,69.61003044876647,,,,,True,True,5.678544521331787,-3.9474868774414062,2.5301477909088135,5.678544521331787,-3.2065552473068237,3.3959498405456543,1.0,7.387328016922446,7.387328043569544,True,5.25,-3.97,1.07,398.6,5.54,96605.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:09:00,0.03438971526586533,0.18943398156205526,0.026840312227171353,2.387353823916265,413.13788384504596,68.95336733499028,,,,,True,True,5.809246301651001,-3.81979238986969,2.3446635007858276,5.809246301651001,-3.1158792972564697,3.1595940589904785,1.0,7.371169099644144,7.371169136432277,True,4.43,-4.95,0.98,388.5,4.86,96124.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:10:00,0.03042208357077581,0.17841504963811944,0.028232919169650803,2.4608389692276207,412.84423559975215,68.54224040958181,,,,,True,True,5.791276216506958,-3.9466840028762817,2.0369343757629395,5.791276216506958,-3.350393295288086,2.930477261543274,1.0,7.314066087671951,7.314066102946382,True,4.68,-4.85,0.44,,,,False,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:11:00,0.03184665717800836,0.1819420421362109,0.02733378447400769,2.363630015137303,411.3479922464592,65.40667586902701,,,,,True,True,5.845827102661133,-3.979644536972046,1.9743254780769348,5.845827102661133,-3.40254008769989,2.8847665786743164,1.0,7.344837149139471,7.344837146200268,True,4.87,-4.85,-0.45,402.1,5.38,87038.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:12:00,0.031059118046325412,0.1797487212672436,0.02509211181959331,2.4210207471972574,409.5340091510631,60.76483999149693,,,,,True,True,5.930680274963379,-4.0049110651016235,1.8086445927619934,5.930680274963379,-3.4572019577026367,2.7305625677108765,1.0,7.3929590628537785,7.3929591497515545,True,4.6,-5.13,-0.5,401.8,5.45,90982.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:13:00,0.02597978980009353,0.16381764820461348,0.02193372179393191,2.4753146612035954,409.095546373817,59.81730603367762,,,,,True,True,5.885090112686157,-3.934757947921753,1.869017481803894,5.885090112686157,-3.371935486793518,2.7581212520599365,1.0,7.296933893304602,7.296933938503573,True,4.74,-5.06,-0.59,400.4,5.19,81409.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:14:00,0.03914446826542111,0.2022027306503975,0.02923009765572787,2.209884203689918,406.5938243317297,58.90015872491904,,,,,True,True,6.0744030475616455,-3.7567893266677856,2.0251314640045166,6.0744030475616455,-3.1825380325317383,2.872031092643738,1.0,7.405899110913529,7.405899049744141,True,4.58,-5.15,-0.77,401.3,5.09,77496.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:15:00,0.03446847321689974,0.18945069377262433,0.027592149544690983,2.2158122084110867,407.61078569898666,58.76956532454056,,,,,True,True,5.954577922821045,-3.8663409948349,2.1015353202819824,5.954577922821045,-3.2409772872924805,2.969733476638794,1.0,7.402716274240779,7.402716284261818,True,4.36,-5.22,-0.82,401.5,5.14,77411.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:16:00,0.028589621336020353,0.17252074847339044,0.02240591254508597,2.612634242536177,405.9413667353458,56.01066062735187,,,,,True,True,6.061329126358032,-3.8750202655792236,1.5211153030395508,6.061329126358032,-3.3898963928222656,2.435477375984192,1.0,7.362612521961291,7.362612527443978,True,4.17,-5.28,-0.78,402.3,5.37,77063.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:17:00,0.032833473161564375,0.18407075303133566,0.028481759894099033,2.8129258107314237,408.89635898488007,58.72355226066733,,,,,True,True,5.837673187255859,-4.013014435768127,2.00343781709671,5.837673187255859,-3.4981003999710083,2.933621644973755,1.0,7.4155602328285894,7.415560247234394,True,4.35,-5.1,-0.69,402.1,5.36,79281.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2024-09-22 00:18:00,0.017213464358635876,0.13325777007551642,0.031238184281579998,3.795045654156348,406.55130090688874,56.31235118125073,,,,,True,True,5.731013298034668,-4.482088327407837,0.440022312104702,5.731013298034668,-4.200246572494507,1.493807852268219,1.0,7.307251030824451,7.3072511134939795,True,4.98,-4.7,-0.46,402.1,5.4,83786.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
