timestamp,js_opdi,hellinger_opdi,wasserstein_opdi,proton_density,proton_bulk_speed,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,alpha_proton_ratio,usable_opdi,aditya_swis_files_available,Bx_gse,By_gse,Bz_gse,Bx_gsm,By_gsm,Bz_gsm,mag_quality_flag,bmag_gse,bmag_gsm,aditya_mag_available,omni_Bx_gse,omni_By_gse,omni_Bz_gse,omni_flow_speed,omni_proton_density,omni_temperature,omni_complete,omni_source,aditya_modalities_complete
2025-03-07 00:00:00,0.09123944937424389,0.3092536452711377,0.1282690400903681,7.750737860069591,386.5519040370596,40.15233590286287,0.103905761725643,396.16871525411807,45.13244184573204,0.013277632614127524,True,True,-6.578226327896118,4.9633469581604,1.5790929198265076,-6.578226327896118,3.2948575019836426,4.164494514465332,1.0,8.432341525096241,8.432341470967682,True,-1.51,7.25,0.53,,,,False,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:01:00,0.08452008304220018,0.2972095314613675,0.12914487810875974,7.761213991933557,385.33301602038625,40.25681464374446,0.1079416266859464,396.0955285229192,45.174882828686656,0.013517273322411094,True,True,-5.716811656951904,5.698354721069336,1.454947590827942,-5.716811656951904,3.9887869358062744,4.431116342544556,1.0,8.213014496376903,8.213014432122618,True,-1.01,7.32,0.52,400.8,6.45,35081.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:02:00,0.07471891852887766,0.27895972900331945,0.11907238494190409,7.373324388821805,381.4476972590698,40.06675121497635,0.1090217823106743,394.83264957828106,45.5568516752782,0.014672560110878662,True,True,-6.638484716415405,5.343553066253662,0.48350997269153595,-6.638484716415405,4.02449107170105,3.367124080657959,1.0,8.602458675039145,8.602458550984634,True,-0.71,7.37,0.27,403.5,6.13,31583.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:03:00,0.0666182151014319,0.2630568545824439,0.1147112788474651,7.771071079015696,381.4377252412611,39.87311730587195,,,,,True,True,-6.616422176361084,5.210852861404419,1.1732283234596252,-6.616422176361084,3.7837700843811035,3.856197714805603,1.0,8.54347366693949,8.543473694726746,True,-1.02,7.36,0.24,406.1,5.82,28332.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:04:00,0.06537302435398537,0.2616244515735692,0.10705717131075174,7.95687915213878,382.3553890579359,39.650473863894014,0.10976496987089504,391.15000048807553,44.97389361194816,0.013476746492416628,True,True,-6.437557935714722,5.179569959640503,2.1205493807792664,-6.437557935714722,3.1879950761795044,4.5701093673706055,1.0,8.444687366335739,8.444687358855049,True,-0.39,7.39,0.19,404.3,6.49,35813.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:05:00,0.061236045286304136,0.2519393745867131,0.10488440116259144,8.100856686397913,382.8387925064825,39.682990644778315,0.1103971856457518,390.7952301118409,44.46477763857069,0.013501916596559015,True,True,-6.393043518066406,5.03239631652832,2.2238759994506836,-6.393043518066406,2.9666062593460083,4.576278209686279,1.0,8.380682199909586,8.380682113680905,True,0.37,7.42,0.03,404.3,6.49,35813.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:06:00,0.06384456618380704,0.2571361524867194,0.10544490651090159,7.629902314849774,382.993952788769,39.5961166173484,0.1106677479360689,391.32216306355184,44.46477763857069,0.014557275228424857,True,True,-6.23642635345459,5.113846063613892,1.8269460201263428,-6.23642635345459,3.2680894136428833,4.370033025741577,1.0,8.331025810532346,8.331025757097525,True,-0.53,7.41,0.01,404.3,6.49,35813.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:07:00,0.06570543818137324,0.26225803074463655,0.10876911908302167,6.7782661660276355,381.4726675304725,39.2076904433271,0.1109699880719596,391.32216306355184,43.95106828213922,0.015324057344087249,True,True,-6.7839882373809814,5.0932776927948,1.500299870967865,-6.7839882373809814,3.4392316341400146,4.017314076423645,1.0,8.602887774029647,8.602887741137156,True,-1.64,7.16,0.62,394.7,5.61,28479.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:08:00,0.059778563014814934,0.2487683564270069,0.10142818759178959,5.588366368073924,378.46519905193344,39.046883150605865,,,,,True,True,-7.51358962059021,4.932166576385498,-0.4358900785446167,-7.51358962059021,4.435573101043701,2.3545491695404053,1.0,9.016373465354397,9.016373450647247,True,-0.87,7.4,0.12,398.5,5.89,30984.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:09:00,0.06368793067729223,0.25707965106333375,0.10627921949702315,6.090206326529188,380.77207374822956,39.05983939829073,,,,,True,True,-7.232103109359741,5.269895315170288,-0.5128565728664398,-7.232103109359741,4.707730531692505,2.388541340827942,1.0,8.976178568333943,8.976178653862528,True,-1.2,7.37,0.21,404.3,6.32,34749.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:10:00,0.07698785100135101,0.2831394398717977,0.1171560873695982,6.274833842396104,384.723935481901,39.68599643692613,,,,,True,True,-6.558671474456787,5.6788506507873535,-0.3967496305704117,-6.558671474456787,4.8780837059021,2.7800371646881104,1.0,8.702564191339796,8.702564247923917,True,-1.09,7.39,0.04,402.9,5.87,35256.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:11:00,0.07827313714652837,0.2859578359513486,0.12137547697539505,6.179118510727825,384.12265803031505,39.14849720388557,,,,,True,True,-6.780325651168823,5.6954851150512695,-0.30531400442123413,-6.780325651168823,4.947906732559204,2.7713241577148438,1.0,8.848578729455992,8.8485788003299,True,-1.0,7.39,-0.13,402.9,5.87,35256.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
2025-03-07 00:12:00,0.07566533210645164,0.280299517474046,0.11986791108269976,6.569388521702946,383.87195508895,39.085347933972045,,,,,True,True,-6.825871467590332,5.535709381103516,-0.35066911578178406,-6.825871467590332,4.780410051345825,2.705869674682617,1.0,8.792981281993217,8.792981215775765,True,-0.69,7.47,0.3,400.7,6.1,32535.0,True,NASA_CDAWEB_OMNI_HRO_1MIN,True
