timestamp,js_opdi,hellinger_opdi,wasserstein_opdi,proton_density,proton_bulk_speed,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,alpha_proton_ratio,usable_opdi,Bx_gse,By_gse,Bz_gse,Bx_gsm,By_gsm,Bz_gsm,mag_quality_flag,bmag_gse,bmag_gsm,z_js_opdi,z_hellinger_opdi,z_wasserstein_opdi,z_proton_bulk_speed,z_proton_density,z_proton_thermal,z_alpha_proton_ratio,z_bmag_gse,z_Bx_gse,z_By_gse,z_Bz_gse,opdi_anomaly_score,plasma_anomaly_score,mag_anomaly_score,conventional_anomaly_score,combined_anomaly_score,transition_component_bmag_gse,transition_component_proton_bulk_speed,transition_component_proton_thermal,transition_component_proton_density,transition_component_js_opdi,transition_score,transition_threshold_exceeded,is_change_point,state,ground_truth_state
2024-08-09 16:56:00,0.03387098722036776,0.18634462895345955,0.03283338334487845,4.0850386220337125,353.42064916428365,42.92480659683808,,,,,True,5.345541000366211,-1.4529516100883484,-1.64607572555542,5.345541000366211,-1.876303493976593,-1.1332171559333801,1.0,5.773245118355449,5.773245105794414,0.9561819070462239,0.8006935308772979,-0.15998491752614555,-1.705208819712457,-0.1816429268631153,-0.32369316637527856,,0.9863495358338672,1.5019420896314013,2.27521682036764,-0.45514416201163654,0.7182990127863013,0.7368483043169504,1.3046631519611362,0.7794344178902642,0.7794344178902642,0.0,0.0,0.06798428674248917,0.0,0.09988563081674173,0.16786991755923092,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 16:57:00,0.04438942130676081,0.21298456692706141,0.03199713015813764,3.7471095994709813,352.2614406902834,41.56328995609526,,,,,True,5.508094072341919,-1.0025188028812408,-2.083366274833679,5.508094072341919,-1.6099222898483276,-1.753662645816803,1.0,5.986175043847394,5.986175054282827,1.7424927843233107,1.3381215123780488,-0.20521908808368702,-1.7766926520769089,-0.4124650063430581,-0.416868988455508,,1.3893856851818949,1.5750020285543493,2.647324602710762,-0.5979007175681069,1.27268284587507,0.8686755489584916,1.5524032585037784,0.9199551271743881,1.27268284587507,0.0,0.0,0.0,0.0,0.350196332633158,0.350196332633158,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 16:58:00,0.03299392833024978,0.18314637716812063,0.04047689623885023,3.985799190182653,359.2378624577947,51.745662037761534,,,,,True,4.299572944641113,-0.873063862323761,-2.3328839540481567,4.299572944641113,-1.5317021012306213,-1.802629292011261,1.0,5.198359085432076,5.198359068450381,0.8906169246878256,0.7361727349569359,0.2534639893201104,-1.3464841302123762,-0.24942832112299249,0.2799648665595945,,-0.10180119022349375,1.0318287824030374,2.754268835176617,-0.6793575075533783,0.7168530806950156,0.6252924392983211,1.1418140788391316,0.6640315622638818,0.7168530806950156,1.0461189042491175,0.08195762332238604,0.7851247665654342,0.0,0.0,1.9132012941369376,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 16:59:00,0.041475641735298475,0.2040938327343815,0.05835028983132194,4.9446806633730915,368.0206503623534,54.766069379632484,,,,,True,3.821519374847412,2.599441885948181,-2.244930624961853,3.821519374847412,1.8279603123664856,-2.6903445720672607,1.0,5.2017199625510955,5.201719911473402,1.5246717139804844,1.1587618856414388,1.2202622592973065,-0.8048841054165987,0.40553470613673764,0.48666739862886355,,-0.09543968434613924,0.8169662505141012,5.6229462327559,-0.6506445286636933,1.3540168745421353,0.5656954033940665,1.7964991740699583,0.6580056861947583,1.3540168745421353,1.3691414501770358,0.47508336099698095,0.9296895152470284,0.04006573800497114,0.19666722699494169,3.010647291420958,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:00:00,0.09839891125164198,0.3214947863802693,0.09878174265472763,5.9378557787403015,374.1905755772294,54.13701153044608,0.0465352118575072,388.7411148190226,70.93087044540219,0.007501178860641751,True,4.59745454788208,3.1860365867614746,0.17830849066376686,4.59745454788208,3.218772530555725,-0.8229109942913055,1.0,5.649308052697469,5.649308058490414,5.779999610057538,3.5271817223052686,3.4072592859166706,-0.4244090574389005,1.083921971244266,0.4436176256918352,-1.2045518422065435,0.7517600689523058,1.1657125132642245,6.107538939506718,0.14043881399573094,4.629606178903684,0.7891251241453863,2.041362583929745,0.8830429336292132,4.629606178903684,0.0,0.6692575240041152,0.8141115566099925,0.2004734179867183,1.7236675377662276,3.4075100363670536,False,False,WATCH,QUIET/PRE-EVENT
2024-08-09 17:01:00,0.04996962299154781,0.22298269157820813,0.06004190337123155,5.628710287464768,386.4479023920025,56.43775033274721,0.0489348781833673,392.87739918282455,68.12643977797363,0.009390272233727704,True,2.7102832198143005,0.6367763876914978,-1.5880826711654663,2.7102832198143005,0.19187211990356445,-1.4471266269683838,1.0,4.727283292973174,4.727283372255878,2.1596435927144655,1.5398213795242552,1.31176413527812,0.331452131394462,0.8727604539027933,0.6010694135593205,-0.6613348430849123,-0.9934587296936261,0.31751801106265987,4.001565431108712,-0.4362119241561123,1.804121037270133,0.6166542104853721,1.4371885240052775,0.678194283999365,1.804121037270133,2.6654076640556563,1.2748294529840443,1.1225565905316437,0.20511372262941452,0.02340952084636484,5.291316951047124,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:02:00,0.009622103556636539,0.09875551180460845,0.019005017276115532,4.1004905725454,381.86850631355736,55.95175809773836,0.049783118246134406,393.1031520291051,67.76026189836362,0.012279810776234263,True,0.7935073375701904,-2.5382847785949707,-3.41219162940979,0.7935073375701904,-3.546419620513916,-2.4997358322143555,1.0,4.555934799118329,4.555934801134354,-0.8565556953393191,-0.966309173009829,-0.9079816716245103,0.04905876648715087,-0.17108848758447412,0.5678103811931413,0.1695645069787583,-1.3177890792219409,-0.543982341921516,1.3786104631607605,-1.0317050402741093,0.0,0.23938053556088118,1.0680217311445817,0.3015286252296587,0.3015286252296587,1.1941260709804875,0.75324330922216,0.2240381652821067,0.0,0.5365820165194908,2.707989562004245,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:03:00,0.03633097361009041,0.1943102013328626,0.057153333915939304,4.613426581399173,364.15532903164393,54.59056893695817,,,,,True,4.687812328338623,0.20221047848463058,-1.6197680234909058,4.687812328338623,-0.3545493334531784,-1.5868790745735168,1.0,5.028028127486214,5.028028128816657,1.1400794378293275,0.9613891559798328,1.1555171451563453,-1.0432432860441179,0.17927193812235198,0.47465697030776594,,-0.42420553637942016,1.2063240737910828,3.6425654777981658,-0.4465558288369671,1.0895598947398826,0.5657240648247452,1.4299127292014089,0.630538214652995,1.0895598947398826,0.07543373562560755,0.0,0.0,0.0,0.010847213146687362,0.08628094877229492,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:04:00,0.06515783048579282,0.2601191223012683,0.08477795358106822,6.183466715429276,371.92364491684384,56.057559962485826,,,,,True,4.166618585586548,2.681903839111328,0.048306904733181,4.166618585586548,2.6440402269363403,-0.731436014175415,1.0,5.086681770950339,5.086681839707846,3.295045750580871,2.28900319156202,2.6497736422702376,-0.5642017650867603,1.2516862748830326,0.5750509652818437,,-0.313185262679531,0.9720720688940003,5.691069011621588,0.09799888783002815,2.8641785612130892,0.7969796684172122,1.7685813077562866,0.8698497913676428,2.8641785612130892,1.0036775201121997,0.0,0.03154317780994401,0.0,0.8212457991708568,1.8564664970930005,False,False,WATCH,QUIET/PRE-EVENT
2024-08-09 17:05:00,0.07713227131194753,0.2831017198641845,0.0961007403348596,6.697123135117358,373.5944758033238,56.7786547795135,,,,,True,3.8342881202697754,2.744437098503113,-1.9903874397277832,3.8342881202697754,2.0389022827148438,-2.7085962295532227,1.0,5.057180078196674,5.05718005745285,4.1902011504798535,2.7526488288049253,3.262239908860878,-0.46116818857543473,1.6025387764867263,0.6243993172327162,,-0.3690263973590033,0.8227051993345821,5.742728464713479,-0.56754712712057,3.57334320565358,0.8960354274316259,1.8755017971319086,0.969495405159147,3.57334320565358,0.44823762411541984,0.31193650436932113,0.0,0.07401655900246044,0.6459225960972256,1.4801132835844268,False,False,WATCH,QUIET/PRE-EVENT
2024-08-09 17:06:00,0.06855040128330928,0.27045096224028253,0.07063559888780264,6.9245391484913785,380.037482968282,57.48076703439302,0.0481188506976308,392.20644179879486,69.90239513178224,0.006947863089208414,True,2.924861788749695,3.9405449628829956,-1.6906054019927979,2.924861788749695,3.272958517074585,-2.705003261566162,1.0,5.190864166086534,5.190864277964995,3.5486591019703795,2.4974353541712375,1.8847927795082808,-0.06385324960378112,1.7578750560283436,0.6724485915370763,-1.3636601939730244,-0.11598765755880168,0.4139609570497791,6.730847086927689,-0.4696811860537434,2.900518713138217,0.9644592727855563,1.9326192218975033,1.0370712689689523,2.900518713138217,1.1762384491535351,0.0,0.0,0.3570493995388302,1.562154774640421,3.0954426233327865,False,False,WATCH,QUIET/PRE-EVENT
2024-08-09 17:07:00,0.06333105917825795,0.2611409605302355,0.07209560784259655,5.57094866939244,380.52981097021626,62.342952137004026,,,,,True,3.4519455432891846,3.01426362991333,-2.4647576808929443,3.4519455432891846,2.1732676029205322,-3.0699856281280518,1.0,5.19982677958952,5.199826786062243,3.1584845345657855,2.3096175209706815,1.9637668212504436,-0.03349331595254898,0.8333064386883821,1.0051937673836642,,-0.099023122273344,0.6508602444387497,5.965635301457781,-0.722408607202864,2.664880887824186,0.6239978406748651,1.8594818188431845,0.716659139037489,2.664880887824186,0.07091540269837737,0.4708636964040938,0.5227160358528574,0.056139429829358434,0.6412337190425584,1.7618682838272455,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:08:00,0.011891808653782709,0.1097176986823708,0.02417675083273842,3.46271931716423,382.26649611878315,72.80235487216895,0.0467519809501092,392.01085541343923,71.95689245286067,0.01405688250541974,True,2.4916282892227173,-2.1021934747695923,-3.100828170776367,2.4916282892227173,-2.8848748207092285,-2.357811689376831,1.0,4.541126739467899,4.541126774027175,-0.6868827391332227,-0.7451605362379361,-0.6282349615519456,0.07360123417749236,-0.6067175030600178,1.7209863028208265,0.6805691961620606,-1.3458179404871522,0.2192429327755524,1.738870562712012,-0.930058263425125,0.0,0.7704685590550994,1.0584974248499603,0.7920707239897139,0.7920707239897139,0.9629347109144328,0.19861857637419358,1.280081210935004,0.3403958162933994,1.398834978714736,4.180865293231766,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:09:00,0.011416964698832154,0.1084523731990163,0.017527872529051358,2.8282571618890886,386.00742730538934,76.50640718762966,0.0480796625793272,391.17391023721484,72.56385615051775,0.01733928862079614,True,2.762642025947571,-0.9172031581401825,-3.7619752883911133,2.762642025947571,-1.9853258728981018,-3.34893000125885,1.0,4.655629218306669,4.655629222192562,-0.7223799399256773,-0.7706869215146032,-0.987882613691218,0.30428976331452867,-1.0400862410314617,1.9744742949565182,1.6244393220629951,-1.1290863652735603,0.3410508248795951,2.717804849388646,-1.1458943600033553,0.0,1.2358224053413758,1.3334590998862892,1.243145157432244,1.243145157432244,0.6192496031512091,0.292055116058053,1.5313139392632837,0.5254884618277273,1.757915794926357,4.72602291522663,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:10:00,0.013730801485702725,0.11840415312336079,0.021141671022122048,2.902890850692972,384.8068919829552,72.85895564792361,0.0471363072719416,389.8751626887835,73.5758226439021,0.016166816510258496,True,1.9781330227851868,-2.123691976070404,-3.2704588174819946,1.9781330227851868,-2.929619312286377,-2.5161768198013306,1.0,4.383742631237391,4.383742569638958,-0.5494078968614139,-0.5699220022276297,-0.7924069132837398,0.23025746656954724,-0.9891077748484535,1.724859794817547,1.287289877512439,-1.6437163444021834,-0.011548970122199803,1.721110400675086,-0.9854353734049309,0.0,1.0578787284369966,1.0904527721511,1.0603217817155544,1.0603217817155544,1.587197959004653,0.0,1.1649819416650389,0.5501190925502353,1.4436455886207318,4.745944581840659,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:11:00,0.020441013201457893,0.1455311380063976,0.031574192064834736,3.446021340446353,385.31991822229475,63.01316837712153,0.04525837852617785,388.3219356269407,72.12164705309223,0.013798216214262315,True,1.8296617269515991,-2.9764593839645386,-2.978012204170227,1.8296617269515991,-3.593822479248047,-1.9657548069953918,1.0,4.494706731647169,4.494706637173567,-0.0477826152279034,-0.022668448396598543,-0.22809643450350345,0.26189377920359697,-0.6181230392874146,1.0510602278261882,0.6061885813876178,-1.433682251534778,-0.0782798148461549,1.016629323966844,-0.8899641329003088,0.0,0.6343164069262044,0.8546388808120214,0.6508405924676406,0.6508405924676406,1.3437578445141665,0.0,0.0,0.24434135354226286,1.0995556269614764,2.6876548250179058,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:12:00,0.012294041981345535,0.11144825745508057,0.027111335649348277,3.7582411218555762,388.1100580379475,60.5891168384162,0.043107045927327,389.8591331394068,67.1088929257571,0.011699532058814473,True,1.3120501637458801,-3.304543614387512,-2.6874687671661377,1.3120501637458801,-3.9294239282608032,-1.6134437322616577,1.0,4.35700066506973,4.357000588327223,-0.6568135826344281,-0.7102486415853496,-0.4694989325420565,0.4339507399047497,-0.40486163115762913,0.8851694938278972,0.0027028430600498647,-1.6943338376704886,-0.31092179899317146,0.7455951243013891,-0.7951141976005427,0.0,0.4316711769875815,0.886491239641398,0.46578268168661774,0.46578268168661774,0.10033643552681344,0.0,0.8984212650213225,0.0,0.0,0.998757700548136,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:13:00,0.01421681666860796,0.12018223341281153,0.026265207743748197,3.1173205234416255,387.1770238686405,66.54576584307917,0.0439478530065435,390.7186341517847,66.45530738799127,0.014037626222890115,True,1.665865957736969,-2.5503770112991333,-3.1269057989120483,1.665865957736969,-3.3625447750091553,-2.2677130699157715,1.0,4.478990050133254,4.478989991863836,-0.5130755852548249,-0.534051419426247,-0.5152672412340411,0.3764141883309962,-0.8426418022288338,1.292814653089443,0.675031968537947,-1.4634309624464228,-0.1518982875653079,1.3686209290435132,-0.9385714873579922,0.0,0.796725653046805,0.980630416603309,0.8105185103135427,0.8105185103135427,0.08246793807835064,0.0,0.7087014945087308,0.0,0.0,0.7911694325870814,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:14:00,0.02342732450572693,0.1540263670148968,0.036067827360983566,3.1656172399642375,378.89031047621387,62.88329867253934,0.0434806063931162,392.1365237189475,65.51125856077539,0.017447442299122217,True,2.7156578302383423,-2.0403098464012146,-2.965368628501892,2.7156578302383423,-2.8925609588623047,-2.195882558822632,1.0,4.811672300238111,4.811672355617991,0.17546060160414625,0.14871234772043748,0.014970938670387582,-0.13459487024870684,-0.8096527785123722,1.042172553503559,1.6555393817113353,-0.8337262709667298,0.3199336449509804,1.7899933480576964,-0.8858365492712821,0.13533819285228188,0.9104898959939933,0.9573724533116722,0.9140060877928192,0.9140060877928192,0.6822061394211489,0.0,0.7099661514486706,0.0,0.14213859250272545,1.534310883372545,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:15:00,0.03174893438990216,0.17967798494319476,0.04149591236603747,3.7309670751446338,368.4351755830462,60.87549966197213,,,,,True,3.6614325046539307,-2.179568886756897,-2.544968366622925,3.6614325046539307,-2.780210256576538,-1.8699656128883362,1.0,4.8503478380955025,4.850347845183898,0.7975467709559317,0.6662021879405764,0.30858407738544813,-0.779321963617734,-0.4234911413722606,0.904768192966765,,-0.760520779460575,0.7450147529721198,1.6749498346882141,-0.7485939460640253,0.6603508573372284,0.7025270993189198,0.9822698282962335,0.7235078039922183,0.7235078039922183,0.5096798706601203,0.4938949447957489,0.04982963382874482,0.0,0.18861693882800062,1.2420213881126145,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:16:00,0.019919388634628055,0.142036484985365,0.025403466474647498,3.1822030649189026,377.9513950875846,60.124399013282655,0.04340862190845985,392.97830457606887,66.88445119015282,0.013625949837967073,True,2.675482988357544,-2.325881838798523,-3.6084842681884766,2.675482988357544,-3.3314597606658936,-2.7950223684310913,1.0,5.1948593262614455,5.194859349091502,-0.08677692439830016,-0.09316877467363913,-0.5618800998288087,-0.19249409351228966,-0.7983238474342034,0.853366382432556,0.55665263715433,-0.10842557360463359,0.30187694840027574,1.5540790028101716,-1.0957861438776189,0.0,0.6002092401333448,0.765041917173175,0.612571690911332,0.612571690911332,1.6605561989956232,0.19030501162727237,0.0,0.0,0.0823986384921469,1.9332598491150426,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:17:00,0.021317009046655896,0.14669103769008354,0.028035318667528272,2.9100528180457417,380.4402065118936,63.41599502053864,0.0439448106296654,392.1300621051086,67.03219143267215,0.015349197508366953,True,2.7368968725204468,-2.6120160818099976,-3.3304178714752197,2.7368968725204468,-3.5255709886550903,-2.451977849006653,1.0,5.168248612009856,5.16824857028576,0.01770289866810348,0.0007311010454607775,-0.4195193257682769,-0.03901887086480689,-0.9842158002408954,1.07862779661898,1.0521799846081994,-0.1587946317752143,0.32947959270239763,1.317700175789093,-1.0050094255691604,0.009070779647689974,0.7885106130832205,0.7027459564589663,0.7820782638364013,0.7820782638364013,1.3059022984733197,0.03585577475674667,0.13338714993517273,0.0,0.06725135661178852,1.5423965797770276,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:18:00,0.01825861685404572,0.13677854336237372,0.024328918026539734,2.8510076833267988,376.394005745405,63.908912883831476,0.0440707197277923,392.5541833405888,67.10606155393182,0.015764316788127845,True,2.6470526456832886,-2.0252610445022583,-4.0180089473724365,2.6470526456832886,-3.0618820190429688,-3.2810803651809692,1.0,5.292691597787652,5.292691649240274,-0.21092876154638396,-0.19924127965068167,-0.6200040131898864,-0.28853217566879175,-1.0245465202117432,1.1123607865479777,1.1715493353464725,0.07675244637914956,0.28909885030533483,1.8024253383833184,-1.2294783371165576,0.0,0.8992472044437463,0.8494387430460901,0.8955115698389221,0.8955115698389221,0.8089115987640311,0.0,0.0,0.0,0.011540596978698203,0.8204521957427293,False,False,NORMAL,QUIET/PRE-EVENT
2024-08-09 17:19:00,0.024416486091811365,0.15705551637164394,0.030850034491670335,3.762398390759465,374.5480976275468,58.90233961698584,,,,,True,2.7134640216827393,-3.2371803522109985,-3.1258100271224976,2.7134640216827393,-3.945695400238037,-2.0789687633514404,1.0,5.193385272844656,5.193385133598631,0.24940587788144095,0.20982171013990283,-0.2672671876849875,-0.40236207720652906,-0.4020220128079659,0.7697343609989429,,-0.1112156784321417,0.3189476314777626,0.8012446988857186,-0.9382137650001449,0.18764945198269134,0.5247061503378126,0.5424054434489419,0.5260335973211473,0.5260335973211473,0.47959953188768234,0.00769548750026877,0.03597426979474587,0.0,0.07395042782795573,0.5972197170106527,False,False,NORMAL,QUIET/PRE-EVENT
